ID,t,d0_s1,impr,warm,comp,statval,statnum,itemtype,x1,x2,x3,x4,x5,x6,x7,x8,itemnum,Meanval1,Meanval2
35,10,0,-0.61,-0.24,0.01,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
35,11,0,2.08,1.53,1.64,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
35,12,0,2.75,2.86,2.12,1,10,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31
35,13,0,0.65,-0.54,-1.02,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
35,14,0,-0.04,-0.09,0.04,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36
35,15,0,2.93,2.91,2.88,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
35,16,0,2.93,2.91,2.88,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11
35,17,0,2.93,2.91,2.88,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36
35,18,0,2.93,2.91,2.88,1,5,2,-1,1,1,1,0,0,0,0,1,6.11,6.17
35,19,0,-2.99,-2.99,-2.96,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11
35,20,0,-2.99,-2.99,-2.96,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21
35,21,0,3,3,3,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
35,22,0,-1.88,-1.06,-1.11,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1
35,23,0,0.01,0.01,0.05,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25
35,24,0,-3,0.01,-2.02,-1,1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63
35,25,0,-3,-1.13,-2.02,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
35,26,0,0.94,1.01,1.04,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
35,27,0,-0.48,1.01,-2.43,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
35,28,0,1.01,1.01,0.74,1,6,2,-1,1,1,1,0,0,0,0,2,6.1,6.17
35,29,0,1.01,1.01,0.74,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3
35,30,0,-1.01,-0.3,-0.47,-1,11,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68
35,31,0,-1.12,-0.72,-0.58,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
35,32,0,-1.12,-0.72,-0.68,1,11,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2
35,33,0,-0.93,-0.55,-0.68,1,12,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3
35,34,0,-0.93,-0.55,-1.04,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
35,35,0,-1.04,-0.55,-1.19,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
35,36,0,-1.04,-0.55,-1.19,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
35,37,0,-1.04,-0.35,-1.19,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81
35,38,0,-1.19,-0.57,-1.19,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91
35,39,0,-1.19,-0.57,-1.19,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
35,40,0,-1.19,-0.57,-1.19,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21
36,1,0,-2.03,-1.1,-1.92,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28
36,2,0,0,0.15,0.06,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11
36,3,0,-1.06,0.46,-0.52,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33
36,4,0,1.01,1.3,0.04,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
36,5,0,2.17,2.05,1.03,1,5,2,-1,1,1,1,0,0,0,0,1,6.11,6.17
36,6,0,-2.88,-1.84,-1.74,-1,11,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68
36,7,0,1.66,0.66,0.14,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
36,8,0,2.07,1.28,0.68,1,11,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2
36,9,0,0.56,0.46,0.27,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
36,10,0,-1.95,-0.99,-0.87,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21
36,11,0,-0.5,-0.62,-0.35,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25
36,12,0,1.06,0.99,0.33,1,6,2,-1,1,1,1,0,0,0,0,2,6.1,6.17
36,13,0,-1.78,-1.1,-0.87,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
36,14,0,-2.32,-1.78,-1.88,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
36,15,0,2.26,1.78,1.35,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
36,16,0,2.48,2.19,1.88,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
36,17,0,0.02,-0.04,-0.06,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36
36,18,0,2.07,1.7,1.61,1,12,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3
36,19,0,-1.9,-1.66,-1.45,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2
36,20,0,2.44,1.76,1.94,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
36,21,0,-2.05,-2.03,-1.88,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
36,22,0,2.4,2.21,1.37,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36
36,23,0,0.19,0.46,0.25,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25
36,24,0,-1.68,-1.61,-1.01,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91
36,25,0,-1.63,-2.11,-1.14,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84
36,26,0,0.04,0.15,0.15,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3
36,27,0,-1.3,-0.75,-0.77,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
36,28,0,-1.99,-1.49,-1.63,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
36,29,0,-1.86,-1.2,-1.63,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
36,30,0,1.18,1.37,1.7,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94
36,31,0,1.94,2.25,1.7,1,8,2,-1,1,1,1,0,0,0,0,4,5.89,5.98
36,32,0,2.65,2.63,2.52,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
36,33,0,0,0.04,0.06,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
36,34,0,2.32,2.25,1.37,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81
36,35,0,-0.75,-1.47,-0.95,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11
36,36,0,0.02,0.04,0.1,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21
36,37,0,-1.01,-1.1,-0.97,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1
36,38,0,-3,-3,-3,-1,1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63
36,39,0,2.57,1.08,1.55,1,7,2,-1,1,1,1,0,0,0,0,3,5.82,5.88
36,40,0,2.57,1.94,2.26,1,10,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31
37,1,0,2.01,1.69,1.67,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94
37,2,0,-0.45,-0.51,-0.41,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25
37,3,0,1.53,1.79,0.95,1,11,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2
37,4,0,2.08,1.79,0.95,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
37,5,0,0.3,0.51,0.67,1,12,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3
37,6,0,-0.41,-0.33,0.67,1,5,2,-1,1,1,1,0,0,0,0,1,6.11,6.17
37,7,0,0.81,0.68,0.67,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11
37,8,0,0.16,0.23,0.14,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36
37,9,0,0.16,0.02,0.14,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
37,10,0,-0.35,-0.35,-0.58,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
37,11,0,-0.35,-0.35,-0.58,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
37,12,0,-1.56,-1.63,-1.6,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2
37,13,0,-1.56,-1.63,-1.6,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21
37,14,0,-0.01,0.02,0,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25
37,15,0,2.13,2.02,2.01,1,7,2,-1,1,1,1,0,0,0,0,3,5.82,5.88
37,16,0,2.13,2.02,2.01,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3
37,17,0,2.13,2.02,2.01,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
37,18,0,-2.06,-2.15,-2.21,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1
37,19,0,-2.06,-2.15,-2.21,-1,11,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68
37,20,0,-2.58,-2.74,-2.65,-1,1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63
37,21,0,2.15,1.9,2.15,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
37,22,0,0.95,2.24,1.17,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11
37,23,0,-1.53,-1.76,-1.53,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
37,24,0,1.81,1.87,2.03,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
37,25,0,1.81,1.87,2.03,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28
37,26,0,1.81,1.87,2.03,1,6,2,-1,1,1,1,0,0,0,0,2,6.1,6.17
37,27,0,2.69,2.4,1.53,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
37,28,0,1.67,1.62,1.53,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
37,29,0,1.67,1.62,1.53,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36
37,30,0,1.67,1.62,1.53,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21
37,31,0,-2.53,-2.47,-2.66,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91
37,32,0,-2.53,-2.47,-2.66,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84
37,33,0,1.85,1.97,2.37,1,10,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31
37,34,0,-1.66,-1.88,-1.86,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
37,35,0,-1.66,-1.88,-1.86,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
37,36,0,1.63,1.61,1.72,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33
37,37,0,1.63,1.61,1.72,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
37,38,0,1.63,1.61,1.72,1,8,2,-1,1,1,1,0,0,0,0,4,5.89,5.98
37,39,0,-0.45,-0.57,-0.52,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
37,40,0,0.99,1.02,1.04,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81
38,1,0,2.54,0.97,2.21,1,7,2,-1,1,1,1,0,0,0,0,3,5.82,5.88
38,2,0,2.54,2.61,2.15,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
38,3,0,-1.08,-0.12,0.06,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
38,4,0,2.09,1.92,0.12,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
38,5,0,0.04,0.1,0.5,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25
38,6,0,1.37,2.63,0.19,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
38,7,0,2.01,1.84,1.14,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
38,8,0,2.25,2.21,1.28,1,5,2,-1,1,1,1,0,0,0,0,1,6.11,6.17
38,9,0,-1.66,-2.25,-1.03,-1,1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63
38,10,0,1.59,1.47,1.28,1,12,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3
38,11,0,-0.56,0,-0.7,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28
38,12,0,0.14,0.14,0.29,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36
38,13,0,1.84,1.16,1.57,1,8,2,-1,1,1,1,0,0,0,0,4,5.89,5.98
38,14,0,-1.61,-2.26,-1.63,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21
38,15,0,0.62,0.21,-1.59,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
38,16,0,-0.46,-0.04,-1.97,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
38,17,0,2.54,1.8,0.66,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36
38,18,0,0.06,0.33,0.27,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25
38,19,0,-0.06,0.02,-0.15,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
38,20,0,-0.46,-1.16,0.27,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2
38,21,0,-1.65,-1.63,0,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91
38,22,0,-0.68,0.08,-1.7,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
38,23,0,0.21,0.21,0.21,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33
38,24,0,0.35,0.35,0.35,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11
38,25,0,0.17,0.14,0.02,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21
38,26,0,0.31,0.27,0.25,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
38,27,0,-1.95,-2.98,-0.85,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84
38,28,0,1.88,2.54,1.18,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
38,29,0,-2.09,-2.05,-1.3,-1,11,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68
38,30,0,2.4,1.78,1.3,1,10,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31
38,31,0,0.08,0.06,0,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3
38,32,0,-0.7,0.19,-1.06,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
38,33,0,1.37,1.95,0.74,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81
38,34,0,2.07,3,1.7,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
38,35,0,0.17,0.06,-0.85,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
38,36,0,-1.57,0.19,-1.45,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1
38,37,0,1.57,1.63,1.3,1,6,2,-1,1,1,1,0,0,0,0,2,6.1,6.17
38,38,0,-1.14,-1.3,0,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11
38,39,0,1.51,2.52,0.14,1,11,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2
38,40,0,1.65,1.43,0.93,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94
39,1,0,3,2.03,0,1,11,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2
39,2,0,3,2.03,0,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11
39,3,0,-0.97,0.02,-0.97,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84
39,4,0,-0.97,0.02,-0.97,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21
39,5,0,-0.97,0.02,-0.97,1,8,2,-1,1,1,1,0,0,0,0,4,5.89,5.98
39,6,0,-0.97,0.02,-0.97,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
39,7,0,-0.97,0.02,-0.97,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
39,8,0,-0.52,0.42,-0.59,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
39,9,,-0.52,0.42,0.64,1,10,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31
39,10,0,-0.52,0.42,-1,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
39,11,0,-0.97,0.42,-1,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
39,12,0,-0.97,0.42,-1,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25
39,13,0,-1.44,0.15,-1,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1
39,14,0,-1.68,-0.2,-1,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91
39,15,0,-1.68,-0.2,-1,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33
39,16,0,-2.03,-0.2,-2.04,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11
39,17,0,-1.69,-0.2,-2.04,1,6,2,-1,1,1,1,0,0,0,0,2,6.1,6.17
39,18,0,-1.69,-0.2,-2.24,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
39,19,0,-1.15,-0.2,-2.24,1,12,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3
39,20,0,-0.97,0.24,-1.74,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
39,21,0,-0.97,0.24,-1.74,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
39,22,0,-0.97,0.24,-1.74,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25
39,23,0,-0.7,0.61,-1.74,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81
39,24,0,-0.7,0.61,-1.25,1,5,2,-1,1,1,1,0,0,0,0,1,6.11,6.17
39,25,0,-0.7,0.61,-0.95,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
39,26,0,-0.28,0.61,-0.95,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36
39,27,0,-0.74,0.61,-1.56,-1,1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63
39,28,0,-0.74,0.61,-1.56,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21
39,29,0,-1.41,0.61,-2.02,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28
39,30,0,-2.01,-0.22,-2.02,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2
39,31,0,-2.01,-0.22,-2.02,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36
39,32,0,-2.01,0.02,-2.02,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
39,33,0,-2.01,0.02,-2.02,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
39,34,0,-1.5,0.02,-1.53,1,7,2,-1,1,1,1,0,0,0,0,3,5.82,5.88
39,35,0,-1.5,0.02,-0.92,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
39,36,0,-1.5,0.57,-0.92,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
39,37,0,-0.94,0.57,-0.45,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94
39,38,0,-0.94,0.57,-0.45,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3
39,39,0,-0.94,0.57,-0.45,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
39,40,0,-1.7,0.57,-2.01,-1,11,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68
40,1,0,-3,-3,-2.16,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91
40,2,0,-3,-3,-3,-1,1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63
40,3,0,-1.03,-3,-3,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36
40,4,0,-1.03,-3,-3,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25
40,5,0,0.01,-2,-2,1,16,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07
40,6,0,0.01,-2,-1.52,1,6,2,-1,1,1,1,0,0,0,0,2,6.1,6.17
40,7,0,0.01,-2,-1.52,0,2,9,8,0,0,0,0,0,0,0,2,4.29,4.21
40,8,0,0.01,-2,-1.52,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11
40,9,0,0.01,-1.76,-1.52,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
40,10,0,0.01,-1.76,-1.52,0,6,9,8,0,0,0,0,0,0,0,6,4.31,4.3
40,11,0,0.52,-1.76,1.07,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
40,12,0,0.52,-1.4,1.07,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
40,13,0,-1.63,-1.65,-1.06,-1,11,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68
40,14,0,0.86,-1.65,1.39,1,12,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3
40,15,0,0.86,-1.65,1.39,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
40,16,0,0.86,-1.65,1.39,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
40,17,0,-0.46,-2.43,-2.11,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28
40,18,0,-0.46,-2.43,-2.11,0,4,9,8,0,0,0,0,0,0,0,4,4.36,4.36
40,19,0,-0.66,-2.43,-2.21,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
40,20,0,-0.66,-2.43,-2.31,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
40,21,0,-0.66,-2.43,-2.31,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33
40,22,0,-0.66,-2.43,-2.56,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
40,23,0,-0.66,-2.43,-2.56,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
40,24,0,-1.28,-2.43,-3,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11
40,25,0,-1.84,-2.43,-3,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
40,26,0,-1.84,-2.12,-3,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81
40,27,0,-1.84,-0.52,-3,1,14,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16
40,28,0,-2.03,-0.9,-3,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
40,29,0,-1.9,-0.66,-2.79,1,13,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94
40,30,0,-2.27,-1.84,-2.85,-1,13,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84
40,31,0,-2.27,-1.84,-2.85,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25
40,32,0,-1.73,-1.84,-2.19,1,5,2,-1,1,1,1,0,0,0,0,1,6.11,6.17
40,33,0,-1.95,-2.44,-2.39,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2
40,34,0,-2.27,-2.65,-3,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
40,35,0,-1.6,-2.65,-1.69,1,7,2,-1,1,1,1,0,0,0,0,3,5.82,5.88
40,36,0,-1.3,-2.08,-1.38,1,10,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31
40,37,0,-1.57,-2.38,-1.88,-1,16,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1
40,38,0,-2.34,-2.38,-3,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21
40,39,0,-2.17,-2.05,-2.78,1,8,2,-1,1,1,1,0,0,0,0,4,5.89,5.98
40,40,0,-1.39,-1.07,-1.92,1,11,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2
41,1,0,1.12,-3,0.54,0,3,9,8,0,0,0,0,0,0,0,3,4.17,4.11
41,2,0,-2.01,-2.25,-0.99,-1,15,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31
41,3,0,-3,-2.25,-0.99,-1,4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2
41,4,0,-3,-2.45,-1.59,-1,1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63
41,5,0,-3,-2.52,-1.94,-1,10,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21
41,6,0,0.8,-2.89,0.03,1,3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83
41,7,0,2.46,-3,0.03,1,11,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2
41,8,0,-0.04,-3,0.03,-1,2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35
41,9,0,-0.04,-3,0.03,0,1,9,8,0,0,0,0,0,0,0,1,4.34,4.25
41,10,0,-0.04,-3,0.03,0,7,9,8,0,0,0,0,0,0,0,7,4.16,4.12
41,11,0,-1.96,-2.06,-2.23,-1,14,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28
41,12,0,-3,-3,-2.23,-1,3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91
41,13,0,-3,-3,-3,-1,5,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36
41,14,0,1.8,1.01,1.29,1,2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98
41,15,0,-2.1,-2.26,-2.41,-1,12,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62
41,16,0,2.87,1.65,1.78,1,15,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36
41,17,0,-3,-3,-3,-1,9,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11
41,18,0,0.03,-0.02,0.09,0,5,9,8,0,0,0,0,0,0,0,5,4.3,4.25
41,19,0,-0.91,-2.91,-1.92,-1,6,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64
41,20,0,2.1,2.24,1.4,1,6,2,-1,1,1,1,0,0,0,0,2,6.1,6.17
41,21,0,2.88,2.94,1.4,1,4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81
41,22,0,2.88,1.99,2.12,1,12,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3
41,23,0,2.88,2.63,2.59,1,8,2,-1,1,1,1,0,0,0,0,4,5.89,5.98
41,24,0,-2.12,0.04,-1.17,-1,7,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38
41,25,0,-2.5,-1.96,-2.54,-1,8,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48
41,26,0,1.34,0.92,0.05,1,1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01
41,27,0,2.39,2.72,0.72,1,7,2,-1,1,1,1,0,0,0,0,3,5.82,5.88
41,28,0,2.39,2.72,2.05,1,9,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07
41,29,0,2.39,1.05,2.05,0,8,9,8,0,0,0,0,0,0,0,8,4.39,4.33
